port_b,port_a,count_condition,count_joint,probability
102,993,2860675,2628641,0.91888837424733671
102,51005,2860675,2618157,0.91522350494201543
102,161,2860675,2604400,0.91041450007428315
102,443,2860675,2595129,0.90717365656706894
102,143,2860675,2593414,0.90657414770989364
102,5900,2860675,2591539,0.90591870799723839
102,4567,2860675,2560303,0.8949996067361724
102,631,2860675,2558737,0.8944521834881628
102,1521,2860675,2542673,0.88883672559797955
102,80,2860675,2537368,0.88698226817097359
102,6379,2860675,2524794,0.882586802065946
102,3306,2860675,2516119,0.87955430099539444
102,49152,2860675,2508847,0.87701224361383245
102,8443,2860675,2490132,0.87047008136191628
102,110,2860675,2487239,0.8694587815812701
102,8080,2860675,2476797,0.86580859412551237
102,1723,2860675,2474505,0.86500738462076254
102,7547,2860675,2439078,0.85262324451396965
102,11211,2860675,2430134,0.84949670969264246
102,23,2860675,2396298,0.8376687320300279
102,465,2860675,2391706,0.83606351647775434
102,587,2860675,2386242,0.83415347776311533
102,25,2860675,2247814,0.78576349987328165
102,1433,2860675,2233269,0.78067903554231077
102,21,2860675,2226615,0.77835301109004
102,53,2860675,2210975,0.77288576996687841
102,445,2860675,1919749,0.67108252422942138
102,22,2860675,1775628,0.620702456588043
110,143,6392424,5836502,0.91303424178371151
110,80,6392424,5747810,0.89915969278633578
110,25,6392424,5738769,0.89774536232264945
110,443,6392424,5591897,0.874769414544467
110,995,6392424,5556053,0.86916215194736768
110,993,6392424,5533721,0.86566864150438083
110,587,6392424,5194102,0.81254028205888718
110,465,6392424,5182135,0.810668222258098
110,21,6392424,4857388,0.75986636681171338
110,53,6392424,4001768,0.62601729797647965
110,3306,6392424,3978563,0.62238721962122667
110,8443,6392424,3133132,0.49013206883648519
110,8080,6392424,2976538,0.46563525823693797
110,22,6392424,2883816,0.45113027546358003
110,6443,6392424,2883498,0.45108052907629409
110,20000,6392424,2849557,0.44577096262700971
110,1883,6392424,2838266,0.44400465300799824
110,5432,6392424,2831772,0.44298876294813988
110,8883,6392424,2824260,0.44181362187489442
110,4567,6392424,2813971,0.4402040603063877
110,5672,6392424,2794488,0.43715623369163248
110,631,6392424,2783645,0.43546000703332571
110,5900,6392424,2772881,0.43377613875425036
110,7547,6392424,2735044,0.42785710084312306
110,1521,6392424,2656303,0.41553923832336526
110,6379,6392424,2644861,0.41374930699215196
110,161,6392424,2630149,0.41144783262186613
110,30005,6392424,2622864,0.41030820233451348
110,23,6392424,2609468,0.40821259666129783
110,1433,6392424,2532317,0.3961434660779698
110,49154,6392424,2513934,0.39326771816137351
110,27017,6392424,2500335,0.39114035614658854
110,1723,6392424,2490598,0.38961714679752157
110,502,6392424,2488048,0.38921823708815312
110,102,6392424,2487239,0.3890916810274162
110,623,6392424,2477973,0.38764215264819729
110,50805,6392424,2459263,0.38471525042769378
110,51005,6392424,2451179,0.38345062843140565
110,49152,6392424,2431049,0.38030158825509697
110,11211,6392424,2331601,0.36474442246008715
110,445,6392424,2073058,0.32429920167998871
143,110,6357761,5836502,0.91801217441171512
143,80,6357761,5759343,0.9058759836992929
143,993,6357761,5654049,0.88931449294806775
143,443,6357761,5594664,0.87997394051144739
143,25,6357761,5566215,0.8754992520165511
143,995,6357761,5558439,0.87427617993189743
143,587,6357761,5178944,0.81458614125318651
143,465,6357761,5153794,0.810630346123423
143,21,6357761,4867284,0.76556573925946569
143,53,6357761,4001429,0.62937707158227563
143,3306,6357761,3951407,0.62150920740807969
143,8443,6357761,3127555,0.49192711081778634
143,8080,6357761,2934294,0.46152945982083943
143,6443,6357761,2896249,0.45554543494164063
143,20000,6357761,2879587,0.45292470100716276
143,22,6357761,2868429,0.45116968064700763
143,1883,6357761,2855532,0.44914113632141883
143,8883,6357761,2850671,0.44837655898043355
143,5432,6357761,2847407,0.44786317069798631
143,5672,6357761,2826096,0.44451120449478992
143,4567,6357761,2814253,0.44264844180207469
143,5900,6357761,2785168,0.43807371809037804
143,631,6357761,2756131,0.43350654420636447
143,30005,6357761,2735669,0.430288115580312
143,7547,6357761,2699815,0.42464870887722894
143,161,6357761,2657229,0.41795043884159849
143,1521,6357761,2648924,0.4166441613643545
143,6379,6357761,2645953,0.41617685848838926
143,27017,6357761,2613459,0.4110659397231195
143,102,6357761,2593414,0.4079131002250635
143,502,6357761,2591189,0.40756313425433893
143,49154,6357761,2581236,0.40599764602664368
143,50805,6357761,2567735,0.40387409970270982
143,623,6357761,2557955,0.40233582231228887
143,1723,6357761,2552521,0.40148111890333721
143,51005,6357761,2551418,0.40130763015470383
143,23,6357761,2507302,0.39436870936167623
143,1433,6357761,2483890,0.39068628090926977
143,49152,6357761,2449267,0.38524049582864156
143,11211,6357761,2390242,0.37595656709964403
143,445,6357761,2034196,0.31995477653217852
161,6443,3469856,2803657,0.808003847998303
161,8883,3469856,2784182,0.80239122315162359
161,1883,3469856,2783067,0.80206988416810376
161,5432,3469856,2774240,0.79952597456493868
161,993,3469856,2771686,0.79878992096501988
161,995,3469856,2770745,0.798518728154713
161,20000,3469856,2758253,0.79491857875370042
161,443,3469856,2755272,0.79405946529193139
161,5672,3469856,2737617,0.78897135788920347
161,4567,3469856,2694550,0.77655960362620235
161,5900,3469856,2693214,0.77617457323877415
161,3306,3469856,2681655,0.7728433110768862
161,80,3469856,2677715,0.77170781726965043
161,631,3469856,2676447,0.771342384237271
161,143,3469856,2657229,0.76580382586481976
161,110,3469856,2630149,0.7579994674130569
161,27017,3469856,2617379,0.7543191994134627
161,502,3469856,2610690,0.75239145370874183
161,623,3469856,2604864,0.75071242149530126
161,102,3469856,2604400,0.75057869836673341
161,30005,3469856,2593986,0.74757742108029845
161,8080,3469856,2589556,0.74630071103815254
161,8443,3469856,2587813,0.7457983847168298
161,50805,3469856,2587533,0.7457176897254526
161,49154,3469856,2580248,0.74361817896765747
161,1521,3469856,2575547,0.74226336770171442
161,6379,3469856,2574412,0.74193626479023911
161,7547,3469856,2574409,0.74193540020104576
161,23,3469856,2565100,0.73925257993415294
161,51005,3469856,2564294,0.73902029363754573
161,465,3469856,2543412,0.733002176459196
161,1723,3469856,2515515,0.72496236155045046
161,587,3469856,2487536,0.71689891453708743
161,49152,3469856,2457463,0.70823198426678224
161,11211,3469856,2394523,0.690092902990787
