port_b,port_a,count_condition,count_joint,probability
3306,20000,283592,212,0.00074755282236452366
3306,631,283592,208,0.0007334480521312308
3306,2000,283592,197,0.00069465993398967535
3306,30005,283592,188,0.00066292420096476627
3306,6443,283592,185,0.00065234562328979665
3306,1723,283592,177,0.00062413608282321082
3306,51005,283592,174,0.00061355750514824109
3306,502,283592,162,0.00057124319444836239
3306,58000,283592,161,0.00056771700189003926
3306,50805,283592,139,0.00049014076560692824
3306,7547,283592,122,0.00043019549211543344
3306,53194,283592,119,0.00041961691444046377
3306,65535,283592,119,0.00041961691444046377
3306,161,283592,115,0.00040551214420717085
3306,62220,283592,109,0.0003843549888572315
3306,623,283592,108,0.00038082879629890832
3306,102,283592,98,0.00034556687071567605
3306,47808,283592,97,0.00034204067815735281
3389,80,49340,18053,0.36588974462910417
3389,443,49340,14420,0.29225780299959464
3389,445,49340,11867,0.24051479529793271
3389,49154,49340,5674,0.11499797324685854
3389,22,49340,4781,0.096899067693554927
3389,21,49340,4601,0.093250912038913655
3389,49152,49340,4359,0.088346169436562622
3389,3306,49340,3814,0.077300364815565459
3389,1433,49340,2980,0.060397243615727604
3389,25,49340,2755,0.055837049047426021
3389,53,49340,2741,0.055553303607620591
3389,110,49340,2491,0.050486420753952169
3389,8443,49340,2137,0.04331171463315768
3389,143,49340,1783,0.036137008512363192
3389,8080,49340,1746,0.035387109850020269
3389,465,49340,1256,0.025456019456830157
3389,993,49340,1201,0.024341305229023107
3389,995,49340,1197,0.024260235103364409
3389,5432,49340,1057,0.021422780705310094
3389,5060,49340,947,0.019193352249695986
3389,23,49340,888,0.017997567896230238
3389,8081,49340,833,0.016882853668423185
3389,8000,49340,712,0.014430482367247669
3389,587,49340,666,0.01349817592217268
3389,8883,49340,651,0.013194162950952574
3389,4567,49340,625,0.012667207134171058
3389,6379,49340,466,0.0094446696392379414
3389,8089,49340,420,0.0085123631941629516
3389,8085,49340,371,0.00751925415484394
3389,1521,49340,358,0.0072557762464531819
3389,1883,49340,353,0.0071544385893798131
3389,5672,49340,295,0.0059789217673287395
3389,5900,49340,248,0.0050263477908390761
3389,2000,49340,218,0.0044183218483988653
3389,51005,49340,204,0.0041345764085934334
3389,1723,49340,190,0.0038508309687880016
3389,179,49340,177,0.0035873530603972438
3389,631,49340,158,0.0032022699635184436
3389,58000,49340,140,0.002837454398054317
3389,20000,49340,137,0.0027766518038102959
3389,30005,49340,135,0.0027361167409809487
3389,6443,49340,128,0.0025942440210782328
3389,27017,49340,121,0.0024523713011755169
3389,7547,49340,119,0.0024118362383461693
3389,50805,49340,117,0.0023713011755168221
3389,65535,49340,109,0.0022091609241994326
3389,161,49340,104,0.0021078232671260639
3389,502,49340,103,0.0020875557357113903
3389,53194,49340,97,0.0019659505472233484
3389,62220,49340,97,0.0019659505472233484
3389,623,49340,95,0.0019254154843940008
3389,11211,49340,88,0.0017835427644912849
3389,102,49340,87,0.0017632752330766113
3389,47808,49340,75,0.0015200648561005268
4567,80,4387,1209,0.27558696147709139
4567,22,4387,871,0.19854114428994757
4567,443,4387,742,0.16913608388420331
4567,5060,4387,702,0.16001823569637566
4567,3306,4387,680,0.15500341919307042
4567,3389,4387,625,0.14246637793480738
4567,5432,4387,613,0.13973102347845909
4567,8883,4387,599,0.1365397766127194
4567,8443,4387,433,0.098700706633234561
4567,53,4387,271,0.06177342147253248
4567,8080,4387,257,0.0585821746067928
4567,25,4387,254,0.057898335992705718
4567,8000,4387,241,0.054935035331661726
4567,30005,4387,220,0.0501481650330522
4567,23,4387,217,0.049464326418965122
4567,8089,4387,216,0.049236380214269432
4567,50805,4387,204,0.04650102575792113
4567,2000,4387,198,0.045133348529746979
4567,8081,4387,195,0.044449509915659907
4567,8085,4387,195,0.044449509915659907
4567,21,4387,183,0.041714155459311605
4567,7547,4387,182,0.041486209254615908
4567,465,4387,181,0.041258263049920217
4567,110,4387,176,0.040118532026441757
4567,143,4387,172,0.039206747207658994
4567,587,4387,170,0.038750854798267606
4567,49152,4387,168,0.038294962388876225
4567,51005,4387,167,0.038067016184180534
4567,58000,4387,165,0.037611123774789153
4567,49154,4387,162,0.036927285160702074
4567,993,4387,155,0.035331661727832232
4567,179,4387,153,0.034875769318440851
4567,995,4387,149,0.033963984499658081
4567,6379,4387,137,0.03122863004330978
4567,1723,4387,135,0.030772737633918395
4567,1883,4387,128,0.029177114201048553
4567,5672,4387,118,0.026897652154091633
4567,20000,4387,118,0.026897652154091633
4567,62220,4387,116,0.026441759744700252
4567,53194,4387,115,0.026213813540004557
4567,5900,4387,114,0.025985867335308867
4567,102,4387,114,0.025985867335308867
4567,502,4387,111,0.025302028721221791
4567,1521,4387,108,0.024618190107134716
4567,27017,4387,104,0.02370640528835195
4567,65535,4387,102,0.023250512878960565
4567,6443,4387,102,0.023250512878960565
4567,1433,4387,101,0.023022566674264874
4567,11211,4387,100,0.02279462046956918
4567,47808,4387,98,0.0223387280601778
4567,631,4387,97,0.022110781855482105
4567,161,4387,96,0.021882835650786414
4567,623,4387,96,0.021882835650786414
4567,445,4387,92,0.020971050832003648
5060,8089,458850,115513,0.25174457883840035
5060,443,458850,72532,0.15807344448076713
5060,22,458850,23427,0.051055900621118012
5060,80,458850,21937,0.047808652064944973
5060,8080,458850,9648,0.021026479241582217
5060,21,458850,3388,0.0073836765827612512
5060,25,458850,2827,0.0061610548109403947
5060,110,458850,2494,0.005435327449057426
5060,143,458850,2458,0.00535687043696197
5060,53,458850,2407,0.0052457230031600745
5060,3389,458850,947,0.0020638552903999127
5060,3306,458850,885,0.0019287348806799607
5060,8443,458850,806,0.0017565653263593767
5060,4567,458850,702,0.0015299117358613926
5060,8081,458850,696,0.0015168355671788165
5060,5432,458850,685,0.0014928625912607606
5060,8883,458850,648,0.0014122262177182086
5060,23,458850,547,0.0011921107115615125
5060,7547,458850,506,0.0011027568922305764
5060,179,458850,471,0.0010264792415822163
5060,445,458850,452,0.00098507137408739248
5060,587,458850,390,0.00084995096436744032
5060,993,458850,376,0.00081943990410809637
5060,465,458850,360,0.00078457012095456034
5060,8000,458850,346,0.00075405906069521628
5060,2000,458850,315,0.00068649885583524025
5060,995,458850,281,0.00061240056663397621
5060,50805,458850,230,0.00050125313283208019
5060,49154,458850,226,0.00049253568704369624
5060,30005,458850,219,0.00047728015691402421
5060,49152,458850,217,0.00047292143401983218
5060,51005,458850,190,0.00041407867494824016
5060,8085,458850,175,0.00038138825324180017
5060,1883,458850,172,0.00037485016890051215
5060,1723,458850,166,0.00036177400021793617
5060,53194,458850,164,0.00035741527732374413
5060,161,458850,159,0.00034651847008826414
5060,5672,458850,157,0.00034215974719407216
5060,5900,458850,155,0.00033780102429988013
5060,47808,458850,153,0.00033344230140568815
5060,1433,458850,150,0.00032690421706440013
5060,20000,458850,149,0.00032472485561730414
5060,6443,458850,148,0.00032254549417020815
5060,6379,458850,145,0.00031600740982892013
5060,65535,458850,139,0.00030293124114634409
5060,1521,458850,138,0.00030075187969924811
5060,62220,458850,133,0.00028985507246376811
5060,58000,458850,127,0.00027677890378119212
5060,502,458850,121,0.00026370273509861608
5060,631,458850,118,0.00025716465075732812
5060,27017,458850,111,0.00024190912062765609
5060,623,458850,107,0.00023319167483927208
5060,102,458850,106,0.00023101231339217609
5060,11211,458850,101,0.00022011550615669609
5432,80,80574,53532,0.664383051604736
5432,443,80574,50877,0.63143197557524755
5432,143,80574,29730,0.36897758582172907
5432,22,80574,20865,0.25895450145208132
5432,21,80574,14734,0.18286295827438132
5432,110,80574,13889,0.17237570432149329
5432,3306,80574,9192,0.11408146548514408
5432,993,80574,6668,0.0827562240921389
5432,995,80574,6493,0.080584307593020085
5432,8080,80574,2325,0.028855462059721497
5432,8000,80574,1538,0.019088043289398567
5432,25,80574,1286,0.015960483530667462
5432,6379,80574,1166,0.014471169359843125
5432,3389,80574,1057,0.013118375654677687
5432,8443,80574,956,0.011864869560900538
5432,53,80574,879,0.010909226301288258
5432,5060,80574,685,0.0085015017251222486
5432,8081,80574,665,0.0082532826966515253
5432,8883,80574,656,0.0081415841338397
5432,4567,80574,613,0.0076079132226276464
5432,5672,80574,550,0.00682602328294487
5432,445,80574,492,0.006106188100379775
5432,179,80574,471,0.0058455581204855164
5432,587,80574,425,0.0052746543550028545
5432,465,80574,390,0.00484027105517909
5432,1883,80574,317,0.003934271601260953
5432,8085,80574,306,0.0037977511356020554
5432,27017,80574,306,0.0037977511356020554
5432,8089,80574,286,0.0035495321071313327
5432,49154,80574,255,0.0031647926130017128
5432,23,80574,243,0.0030158611959192794
5432,1433,80574,233,0.0028917516816839178
5432,631,80574,217,0.00269317645890734
5432,49152,80574,210,0.0026062997989425869
5432,1723,80574,179,0.002221560304812967
5432,1521,80574,160,0.0019857522277657805
5432,2000,80574,159,0.0019733412763422442
5432,6443,80574,156,0.0019361084220716361
5432,51005,80574,154,0.0019112865192245638
5432,58000,80574,153,0.0018988755678010277
5432,5900,80574,151,0.0018740536649539553
5432,30005,80574,145,0.0017995879564127386
5432,62220,80574,142,0.0017623551021421302
5432,11211,80574,135,0.0016754784421773774
5432,20000,80574,126,0.0015637798793655521
5432,53194,80574,124,0.0015389579765184799
5432,65535,80574,118,0.0014644922679772632
5432,161,80574,117,0.0014520813165537271
5432,7547,80574,116,0.0014396703651301909
5432,623,80574,114,0.0014148484622831187
5432,502,80574,110,0.001365204656588974
5432,50805,80574,107,0.0013279718023183657
5432,102,80574,98,0.0012162732395065406
5432,47808,80574,89,0.0011045746766947153
5672,443,12551,7860,0.62624492072344828
5672,80,12551,7552,0.60170504342283482
5672,22,12551,3106,0.24747032108995298
5672,3306,12551,830,0.066130188829575332
5672,8080,12551,760,0.060552943988526814
5672,5432,12551,550,0.043821209465381247
5672,6379,12551,548,0.043661859612779859
5672,8000,12551,474,0.037765915066528565
5672,25,12551,462,0.036809815950920248
5672,1883,12551,415,0.033065094414787666
5672,8081,12551,404,0.03218867022548004
5672,21,12551,372,0.02963907258385786
5672,3389,12551,295,0.023504103258704487
5672,53,12551,284,0.022627679069396861
5672,8443,12551,264,0.021034180543382998
5672,8085,12551,228,0.018165883196558045
5672,8883,12551,225,0.017926858417655962
5672,8089,12551,224,0.017847183491355272
5672,27017,12551,209,0.016652059596844872
5672,1433,12551,205,0.0163333598916421
5672,49154,12551,182,0.014500836586726157
5672,143,12551,178,0.014182136881523385
5672,23,12551,171,0.013624412397418533
5672,993,12551,170,0.013544737471117839
5672,110,12551,159,0.012668313281810215
5672,6443,12551,158,0.01258863835550952
5672,49152,12551,158,0.01258863835550952
5672,5060,12551,157,0.012508963429208828
5672,445,12551,157,0.012508963429208828
5672,179,12551,153,0.012190263724006055
5672,995,12551,152,0.012110588797705362
5672,587,12551,152,0.012110588797705362
5672,1521,12551,141,0.011234164608397738
5672,30005,12551,137,0.010915464903194965
5672,2000,12551,137,0.010915464903194965
5672,1723,12551,134,0.010676440124292886
5672,465,12551,132,0.010517090271691499
5672,5900,12551,130,0.010357740419090112
5672,20000,12551,125,0.0099593657875866465
5672,53194,12551,122,0.0097203410086845674
5672,11211,12551,120,0.00956099115608318
5672,4567,12551,118,0.009401641303481794
5672,631,12551,114,0.0090829415982790224
5672,51005,12551,114,0.0090829415982790224
5672,58000,12551,112,0.0089235917456776358
5672,7547,12551,112,0.0089235917456776358
5672,62220,12551,111,0.0088439168193769416
5672,50805,12551,107,0.00852521711417417
5672,502,12551,105,0.0083658672615727833
5672,65535,12551,102,0.0081268424826707042
5672,623,12551,95,0.0075691179985658517
5672,102,12551,94,0.0074894430722651584
5672,161,12551,93,0.0074097681459644651
5672,47808,12551,91,0.0072504182933630784
5900,22,6428,2746,0.42719352831362789
5900,8081,6428,1793,0.27893590541381458
5900,80,6428,874,0.1359676415681394
5900,443,6428,737,0.11465463596764157
5900,445,6428,624,0.0970752955818295
5900,53,6428,295,0.045892968263845674
5900,8080,6428,258,0.040136901057871814
5900,3389,6428,248,0.038581207218419414
5900,631,6428,245,0.038114499066583693
5900,3306,6428,218,0.033914125700062227
5900,21,6428,217,0.033758556316116989
5900,49152,6428,203,0.031580584940883637
5900,49154,6428,198,0.030802738021157437
5900,6379,6428,180,0.028002489110143122
5900,8000,6428,167,0.025980087118855008
5900,1521,6428,166,0.02582451773490977
5900,23,6428,166,0.02582451773490977
5900,1433,6428,165,0.025668948350964529
5900,20000,6428,156,0.024268823895457373
5900,5060,6428,155,0.024113254511512135
5900,5432,6428,151,0.023490976975731177
5900,8085,6428,150,0.023335407591785935
5900,623,6428,150,0.023335407591785935
5900,25,6428,148,0.023024268823895456
5900,502,6428,147,0.022868699439950218
5900,1883,6428,142,0.022090852520224021
5900,2000,6428,132,0.020535158680771624
5900,6443,6428,130,0.020224019912881145
5900,5672,6428,130,0.020224019912881145
5900,587,6428,129,0.020068450528935907
5900,143,6428,128,0.019912881144990666
5900,993,6428,127,0.019757311761045428
5900,8883,6428,127,0.019757311761045428
5900,1723,6428,127,0.019757311761045428
5900,8443,6428,126,0.019601742377100186
5900,110,6428,122,0.018979464841319228
5900,8089,6428,120,0.018668326073428748
5900,179,6428,118,0.018357187305538269
5900,465,6428,116,0.018046048537647789
5900,30005,6428,116,0.018046048537647789
5900,4567,6428,114,0.01773490976975731
5900,161,6428,113,0.017579340385812072
5900,65535,6428,112,0.017423771001866834
5900,58000,6428,111,0.017268201617921593
5900,7547,6428,111,0.017268201617921593
5900,51005,6428,111,0.017268201617921593
5900,62220,6428,111,0.017268201617921593
5900,53194,6428,110,0.017112632233976355
5900,995,6428,109,0.016957062850031113
5900,50805,6428,106,0.016490354698195396
5900,11211,6428,99,0.015401369010578718
5900,102,6428,98,0.015245799626633479
5900,27017,6428,93,0.01446795270690728
5900,47808,6428,84,0.013067828251400125
6379,22,9399,4842,0.51516118736035743
6379,80,9399,4374,0.46536865624002555
6379,443,9399,3492,0.37152888605170764
6379,3306,9399,2037,0.21672518353016279
6379,8080,9399,1791,0.1905521864028088
6379,8000,9399,1517,0.16140014895201618
6379,8081,9399,1332,0.14171720395786785
6379,5432,9399,1166,0.12405575061176721
6379,8443,9399,1095,0.11650175550590489
6379,8085,9399,686,0.072986487924247265
6379,8089,9399,589,0.0626662410894776
6379,5672,9399,548,0.058304074901585276
6379,53,9399,546,0.058091286307053944
6379,1433,9399,514,0.054686668794552612
6379,20000,9399,495,0.052665177146504948
6379,21,9399,493,0.052452388551973615
6379,3389,9399,466,0.049579742525800614
6379,25,9399,449,0.047771039472284282
6379,6443,9399,446,0.047451856580487284
6379,1521,9399,412,0.04383445047345462
6379,1883,9399,355,0.037769975529311627
6379,27017,9399,349,0.037131609745717629
6379,8883,9399,204,0.021704436642195978
6379,445,9399,196,0.020853282264070645
6379,49152,9399,190,0.020214916480476647
6379,49154,9399,185,0.019682944994148313
6379,2000,9399,183,0.019470156399616981
6379,5900,9399,180,0.019150973507819982
6379,23,9399,174,0.018512607724225982
6379,587,9399,174,0.018512607724225982
6379,143,9399,169,0.017980636237897647
6379,110,9399,157,0.01670390467070965
6379,30005,9399,154,0.016384721778912651
6379,51005,9399,154,0.016384721778912651
6379,631,9399,152,0.016171933184381319
6379,993,9399,152,0.016171933184381319
6379,995,9399,145,0.015427173103521652
6379,5060,9399,145,0.015427173103521652
6379,465,9399,145,0.015427173103521652
6379,179,9399,140,0.014895201617193319
6379,4567,9399,137,0.014576018725396319
6379,62220,9399,131,0.01393765294180232
6379,53194,9399,120,0.012767315671879987
6379,7547,9399,118,0.012554527077348655
6379,1723,9399,117,0.012448132780082987
6379,11211,9399,114,0.012128949888285988
6379,65535,9399,112,0.011916161293754654
6379,161,9399,107,0.011384189807426321
6379,50805,9399,104,0.011065006915629323
6379,58000,9399,103,0.010958612618363655
6379,102,9399,98,0.010426641132035322
6379,502,9399,96,0.01021385253750399
6379,47808,9399,95,0.010107458240238324
6379,623,9399,91,0.0096818810511756573
6443,443,3182874,800487,0.25149817429153654
6443,80,3182874,796018,0.25009409734724025
6443,8443,3182874,795521,0.24993794916166961
6443,22,3182874,3117,0.00097930361051050082
6443,8080,3182874,2671,0.000839178679394786
6443,8000,3182874,911,0.00028621930996954324
6443,8081,3182874,852,0.00026768260383540159
6443,8089,3182874,844,0.00026516915215619595
6443,8085,3182874,714,0.00022432556236910416
6443,1433,3182874,500,0.00015709072995035304
6443,20000,3182874,464,0.00014578019739392762
6443,6379,3182874,446,0.00014012493111571493
6443,53,3182874,390,0.00012253076936127538
6443,179,3182874,384,0.00012064568060187113
6443,1521,3182874,380,0.00011938895476226831
6443,3306,3182874,185,5.812357008163063e-05
6443,25,3182874,181,5.68668442420278e-05
6443,631,3182874,168,5.278248526331862e-05
6443,21,3182874,164,5.15257594237158e-05
6443,1883,3182874,160,5.0269033584112971e-05
6443,5672,3182874,158,4.9640670664311561e-05
6443,5432,3182874,156,4.901230774451015e-05
6443,8883,3182874,154,4.838394482470874e-05
6443,5060,3182874,148,4.64988560653045e-05
6443,23,3182874,136,4.2728678546496031e-05
6443,143,3182874,133,4.1786134166793909e-05
6443,5900,3182874,130,4.0843589787091793e-05
6443,3389,3182874,128,4.0215226867290382e-05
6443,993,3182874,125,3.927268248758826e-05
6443,2000,3182874,124,3.8958501027687555e-05
6443,587,3182874,123,3.8644319567786849e-05
6443,51005,3182874,120,3.7701775188084734e-05
6443,27017,3182874,118,3.7073412268283316e-05
6443,623,3182874,116,3.6445049348481906e-05
6443,465,3182874,114,3.5816686428680495e-05
6443,47808,3182874,111,3.4874142048978379e-05
6443,30005,3182874,111,3.4874142048978379e-05
6443,7547,3182874,111,3.4874142048978379e-05
6443,110,3182874,110,3.4559960589077667e-05
6443,502,3182874,109,3.4245779129176962e-05
6443,11211,3182874,109,3.4245779129176962e-05
6443,995,3182874,107,3.3617416209375552e-05
6443,445,3182874,106,3.3303234749474846e-05
6443,102,3182874,106,3.3303234749474846e-05
6443,50805,3182874,104,3.2674871829673436e-05
6443,1723,3182874,103,3.2360690369772731e-05
6443,4567,3182874,102,3.2046508909872018e-05
6443,58000,3182874,100,3.1418145990070608e-05
6443,49152,3182874,100,3.1418145990070608e-05
6443,65535,3182874,100,3.1418145990070608e-05
6443,62220,3182874,95,2.9847238690567078e-05
6443,161,3182874,91,2.8590512850964254e-05
6443,49154,3182874,90,2.8276331391063548e-05
6443,53194,3182874,88,2.7647968471262135e-05
7547,445,3607105,134499,0.03728724281660778
7547,443,3607105,97997,0.027167770275608832
7547,53,3607105,86488,0.02397712292822083
7547,22,3607105,44099,0.012225593654745287
7547,80,3607105,42947,0.011906223966310933
7547,8080,3607105,40514,0.011231721837872754
7547,21,3607105,17010,0.0047156930557885066
7547,23,3607105,4299,0.0011918144883500757
7547,8081,3607105,1527,0.00042333117555491174
7547,30005,3607105,1027,0.00028471585939416792
7547,8089,3607105,732,0.00020293282285932903
7547,8000,3607105,617,0.00017105130014235793
7547,49152,3607105,512,0.00014194208374860171
7547,5060,3607105,506,0.00014027869995467278
7547,2000,3607105,329,9.1208878033769469e-05
7547,58000,3607105,239,6.6258121124835573e-05
7547,25,3607105,212,5.87728940521554e-05
7547,4567,3607105,182,5.0455975082510765e-05
7547,50805,3607105,176,4.8792591288581841e-05
7547,8883,3607105,170,4.7129207494652911e-05
7547,8443,3607105,163,4.51885930684025e-05
7547,49154,3607105,151,4.1861825480544649e-05
7547,8085,3607105,149,4.130736421590167e-05
7547,110,3607105,134,3.7148904731079358e-05
7547,51005,3607105,134,3.7148904731079358e-05
7547,995,3607105,128,3.5485520937150428e-05
7547,465,3607105,128,3.5485520937150428e-05
7547,143,3607105,126,3.4931059672507456e-05
7547,1723,3607105,126,3.4931059672507456e-05
7547,1883,3607105,126,3.4931059672507456e-05
7547,3306,3607105,122,3.3822137143221505e-05
7547,3389,3607105,119,3.299044524625704e-05
7547,1521,3607105,118,3.2713214613935554e-05
7547,6379,3607105,118,3.2713214613935554e-05
7547,5432,3607105,116,3.2158753349292575e-05
7547,179,3607105,116,3.2158753349292575e-05
7547,993,3607105,115,3.1881522716971089e-05
7547,20000,3607105,114,3.16042920846496e-05
7547,587,3607105,113,3.1327061452328117e-05
7547,5672,3607105,112,3.1049830820006624e-05
7547,53194,3607105,112,3.1049830820006624e-05
7547,6443,3607105,111,3.0772600187685138e-05
7547,5900,3607105,111,3.0772600187685138e-05
7547,631,3607105,110,3.0495369555363652e-05
7547,1433,3607105,108,2.9940908290720676e-05
7547,502,3607105,102,2.8277524496791749e-05
7547,62220,3607105,99,2.7445832599827284e-05
7547,27017,3607105,97,2.6891371335184309e-05
7547,47808,3607105,97,2.6891371335184309e-05
7547,11211,3607105,95,2.6336910070541333e-05
7547,623,3607105,95,2.6336910070541333e-05
7547,161,3607105,94,2.6059679438219847e-05
7547,65535,3607105,93,2.5782448805898358e-05
7547,102,3607105,91,2.5227987541255382e-05
8000,443,53630,25246,0.47074398657467836
8000,80,53630,24491,0.45666604512399778
8000,22,53630,13132,0.24486294984150661
8000,8080,53630,12975,0.24193548387096775
8000,8443,53630,9873,0.184094723102741
8000,8081,53630,8706,0.16233451426440426
8000,8089,53630,6287,0.11722916278202498
8000,8085,53630,2375,0.044284915159425696
8000,21,53630,2104,0.039231773261234386
8000,53,53630,2046,0.038150289017341042
8000,3306,53630,1575,0.029367891105724409
8000,445,53630,1543,0.028771210143576358
8000,5432,53630,1538,0.028677978743240722
8000,6379,53630,1517,0.028286406861831065
8000,25,53630,976,0.018198769345515571
8000,6443,53630,911,0.016986761141152339
8000,3389,53630,712,0.013276151407794146
8000,7547,53630,617,0.011504754801417117
8000,2000,53630,611,0.011392877121014357
8000,1433,53630,585,0.010908073839269066
8000,20000,53630,551,0.010274100316986761
8000,179,53630,501,0.00934178631363043
8000,1883,53630,477,0.0088942755920193919
8000,5672,53630,474,0.0088383367518180128
8000,587,53630,466,0.008689166511281
8000,993,53630,464,0.0086518739511467456
8000,143,53630,453,0.0084467648704083537
8000,631,53630,443,0.0082603020697370882
8000,110,53630,428,0.00798060786873019
8000,1521,53630,424,0.0079060227484616819
8000,23,53630,402,0.0074958045869848965
8000,465,53630,359,0.0066940145440984528
8000,5060,53630,346,0.0064516129032258064
8000,27017,53630,317,0.0059108707812791346
8000,49152,53630,305,0.0056871154204736155
8000,995,53630,285,0.0053141898191310837
8000,8883,53630,284,0.0052955435390639564
8000,49154,53630,284,0.0052955435390639564
8000,161,53630,270,0.0050344956181241846
8000,30005,53630,254,0.0047361551370501583
8000,4567,53630,241,0.0044937534961775128
8000,1723,53630,228,0.0042513518553048664
8000,51005,53630,215,0.004008950214432221
8000,58000,53630,181,0.003374976692149916
8000,5900,53630,167,0.0031139287712101437
8000,65535,53630,147,0.0027410031698676114
8000,62220,53630,132,0.0024613089688607123
8000,50805,53630,131,0.0024426626887935855
8000,53194,53630,127,0.0023680775685250791
8000,11211,53630,121,0.0022561998881223196
8000,502,53630,120,0.0022375536080551932
8000,102,53630,112,0.00208838336751818
8000,623,53630,110,0.0020510908073839268
8000,47808,53630,100,0.0018646280067126609
8080,53,1848912,134179,0.072571869293941521
8080,80,1848912,129153,0.069853513850307636
8080,443,1848912,121649,0.065794910736692719
8080,22,1848912,58826,0.031816549408517011
8080,7547,1848912,40514,0.021912346287979091
8080,8443,1848912,30147,0.016305264934188324
8080,631,1848912,28198,0.015251131476241162
8080,8081,1848912,27655,0.014957445243472919
8080,8000,1848912,12975,0.0070176406448765544
8080,8089,1848912,12263,0.0066325493046721536
8080,30005,1848912,11872,0.0064210735827340618
8080,5060,1848912,9648,0.00521820400321919
8080,21,1848912,9505,0.00514086122000398
8080,445,1848912,7005,0.0037887146602975153
8080,8085,1848912,6942,0.0037546405669929128
8080,3306,1848912,5014,0.0027118651401472865
8080,23,1848912,3584,0.0019384373079951885
8080,25,1848912,2863,0.0015484782401758439
8080,6443,1848912,2671,0.0014446333843903874
8080,5432,1848912,2325,0.0012574963005270127
8080,179,1848912,2133,0.0011536514447415562
8080,6379,1848912,1791,0.0009686777953737117
8080,3389,1848912,1746,0.00094433915729899532
8080,2000,1848912,1658,0.00089674359839732776
8080,993,1848912,1157,0.00062577342783215213
8080,143,1848912,1149,0.00062144655884109146
8080,1883,1848912,1129,0.00061062938636343973
8080,587,1848912,1073,0.00058034130342601484
8080,110,1848912,1037,0.00056087039296624178
8080,1433,1848912,860,0.000465138416539024
8080,465,1848912,837,0.00045269866818972455
8080,995,1848912,827,0.00044729008195089869
8080,5672,1848912,760,0.00041105255415076544
8080,8883,1848912,646,0.00034939467102815063
8080,20000,1848912,528,0.00028557335341000543
8080,1521,1848912,489,0.00026447986707858458
8080,49154,1848912,452,0.00024446809799492892
8080,27017,1848912,424,0.0002293240565262165
8080,49152,1848912,397,0.00021472087368138668
8080,5900,1848912,258,0.00013954152496170721
8080,4567,1848912,257,0.00013900066633782462
8080,161,1848912,207,0.00011195773514369532
8080,50805,1848912,188,0.00010168142128992618
8080,11211,1848912,187,0.0001011405626660436
8080,1723,1848912,178,9.6272835051100319e-05
8080,65535,1848912,166,8.978253156450929e-05
8080,502,1848912,150,8.1128793582387914e-05
8080,51005,1848912,135,7.3015914224149121e-05
8080,58000,1848912,128,6.9229903856971023e-05
8080,102,1848912,115,6.21987417464974e-05
8080,623,1848912,104,5.6249296883788952e-05
8080,62220,1848912,103,5.5708438259906369e-05
8080,53194,1848912,102,5.5167579636023778e-05
8080,47808,1848912,93,5.0299852021080507e-05
8081,80,58455,31813,0.5442306047386879
8081,443,58455,30730,0.52570353263193914
8081,8080,58455,27655,0.47309896501582416
8081,22,58455,20182,0.34525703532631941
8081,8443,58455,12344,0.21117098622872296
8081,8089,58455,11436,0.19563767000256607
8081,8000,58455,8706,0.14893507826533231
8081,8085,58455,7103,0.12151227439911043
8081,53,58455,2492,0.042631083739628775
8081,3306,58455,2000,0.034214352921050378
8081,21,58455,1951,0.033376101274484649
8081,5900,58455,1793,0.030673167393721668
8081,7547,58455,1527,0.026122658455221964
8081,23,58455,1335,0.02283808057480113
8081,6379,58455,1332,0.022786759045419554
8081,445,58455,1232,0.021076041399367036
8081,25,58455,1076,0.018407321871525106
8081,6443,58455,852,0.014575314344367462
8081,3389,58455,833,0.014250277991617483
8081,5060,58455,696,0.011906594816525532
8081,2000,58455,668,0.011427593875630826
8081,5432,58455,665,0.011376272346249251
8081,1433,58455,659,0.011273629287486101
8081,143,58455,551,0.00942605422974938
8081,993,58455,533,0.009118125053459927
8081,20000,58455,531,0.0090839107005388758
8081,1883,58455,493,0.0084338379950389189
8081,179,58455,489,0.0083654092891968183
8081,110,58455,480,0.0082114447010520914
8081,587,58455,465,0.0079548370541442127
8081,1521,58455,453,0.0077495509366179108
8081,465,58455,448,0.0076640150543152855
8081,49152,58455,443,0.0075784791720126593
8081,995,58455,427,0.0073047643486442559
8081,5672,58455,404,0.0069112992900521768
8081,49154,58455,325,0.0055598323496706872
8081,8883,58455,309,0.0052861175263022838
8081,27017,58455,258,0.0044136515268154994
8081,30005,58455,234,0.0040030792917628948
8081,631,58455,233,0.0039859721153023692
8081,1723,58455,207,0.0035411855273287142
8081,4567,58455,195,0.0033358994098024123
8081,51005,58455,186,0.0031819348216576854
8081,58000,58455,166,0.0028397912924471814
8081,65535,58455,162,0.0027713625866050808
8081,161,58455,151,0.0025831836455393036
8081,50805,58455,131,0.0022410401163288
8081,53194,58455,127,0.002172611410486699
8081,62220,58455,117,0.0020015396458814474
8081,11211,58455,114,0.0019502181164998717
8081,502,58455,113,0.0019331109400393465
8081,623,58455,106,0.0018133607048156702
8081,102,58455,101,0.0017278248225130442
8081,47808,58455,100,0.001710717646052519
8085,80,13107,8561,0.65316243228809034
8085,443,13107,7839,0.59807736324101624
8085,8081,13107,7103,0.54192416266117338
8085,8080,13107,6942,0.5296406500343328
8085,22,13107,6688,0.51026169222552831
